,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
7116,6,2580,5/24/17,False,Approved,OHM Cycles,Standard,high,medium,227.88,US$ 136.73,38216.0
19570,45,549,5/24/17,True,Approved,Solex,Standard,medium,medium,441.49,US$ 84.99,42145.0
5343,14,146,5/24/17,False,Approved,Trek Bicycles,Standard,medium,small,1386.84,"US$ 1,234.29",37838.0
15929,82,2547,5/24/17,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,US$ 689.18,38339.0
18653,60,2164,5/24/17,True,Approved,Giant Bicycles,Standard,high,small,1977.36,"US$ 1,759.85",40487.0
14567,45,1040,5/24/17,False,Approved,Trek Bicycles,Road,low,medium,980.37,US$ 234.43,38258.0
298,13,772,5/24/17,False,Approved,Solex,Standard,medium,medium,1163.89,US$ 589.27,42560.0
3441,27,1398,5/24/17,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,US$ 388.72,37668.0
6150,55,823,5/24/17,False,Approved,Trek Bicycles,Road,medium,large,1894.19,US$ 598.76,37823.0
12685,73,486,5/24/17,False,Approved,Solex,Standard,medium,medium,1945.43,US$ 333.18,38859.0
9536,31,3418,5/24/17,True,Approved,WeareA2B,Standard,medium,medium,752.64,US$ 205.36,42218.0
15271,63,1642,5/24/17,True,Approved,Solex,Standard,medium,medium,1483.2,US$ 99.59,40410.0
12281,66,3422,5/24/17,False,Approved,Giant Bicycles,Road,low,small,590.26,US$ 525.33,40487.0
16224,95,984,5/24/17,False,Approved,Giant Bicycles,Standard,medium,large,569.56,US$ 528.43,37874.0
5507,31,2990,5/24/17,True,Approved,WeareA2B,Standard,medium,medium,752.64,US$ 205.36,42218.0
15101,35,1375,5/24/17,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,US$ 154.40,37337.0
16115,53,3074,5/24/17,True,Approved,OHM Cycles,Standard,medium,medium,795.34,US$ 101.58,34170.0
14944,59,145,5/24/17,False,Approved,Solex,Standard,medium,large,1061.56,US$ 733.58,34170.0
8263,43,2989,5/24/17,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,US$ 818.01,42226.0
9706,82,1365,5/24/17,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,US$ 689.18,42226.0
14922,68,2702,5/24/17,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,US$ 44.71,42105.0
14743,48,2633,5/24/17,False,Approved,WeareA2B,Standard,medium,medium,1762.96,US$ 950.52,41848.0
15679,0,2149,5/24/17,False,Approved,OHM Cycles,Standard,medium,medium,183.86,US$ 137.90,35707.0
16364,1,595,5/24/17,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,US$ 954.82,42688.0
8276,9,524,5/24/17,True,Approved,OHM Cycles,Road,medium,medium,742.54,US$ 667.40,33549.0
12477,33,1683,5/24/17,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,"US$ 1,167.18",38750.0
14164,85,3417,5/24/17,False,Approved,WeareA2B,Standard,medium,medium,752.64,US$ 205.36,42218.0
19068,69,892,5/24/17,False,Approved,Giant Bicycles,Road,medium,medium,792.9,US$ 594.68,42710.0
16386,80,1666,5/24/17,False,Approved,OHM Cycles,Touring,low,medium,1073.07,US$ 933.84,42218.0
5145,7,2259,5/24/17,True,Approved,Trek Bicycles,Road,low,medium,980.37,US$ 234.43,38258.0
17029,24,2874,5/24/17,False,Approved,Solex,Road,medium,large,1777.8,US$ 820.78,40670.0
13358,28,540,5/24/17,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,"US$ 1,082.36",33455.0
9290,100,2095,5/24/17,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,US$ 206.35,33364.0
8084,70,211,5/24/17,False,Approved,Trek Bicycles,Standard,high,medium,495.72,US$ 297.43,40553.0
8544,3,195,5/24/17,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,US$ 388.92,41533.0
16444,26,1625,5/24/17,False,Approved,WeareA2B,Standard,medium,medium,1992.93,US$ 762.63,37873.0
12931,63,275,5/24/17,False,Approved,WeareA2B,Standard,medium,medium,1992.93,US$ 762.63,34115.0
9988,100,1852,5/24/17,True,Approved,Norco Bicycles,Road,medium,medium,1036.59,US$ 206.35,33364.0
18519,27,795,5/24/17,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,US$ 154.40,34527.0
15874,22,2431,5/24/17,False,Approved,WeareA2B,Standard,medium,medium,60.34,US$ 45.26,34115.0
8628,0,3265,5/24/17,False,Approved,Solex,Road,medium,medium,416.98,US$ 312.74,35560.0
2457,12,2067,5/24/17,True,Approved,WeareA2B,Standard,medium,medium,1231.15,US$ 161.60,38216.0
9472,66,97,5/24/17,True,Approved,Giant Bicycles,Road,low,small,590.26,US$ 525.33,40410.0
14078,0,131,5/24/17,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,US$ 270.30,42710.0
9075,15,1906,5/24/17,True,Approved,Norco Bicycles,Standard,low,medium,958.74,US$ 748.90,38693.0
1181,38,2576,5/24/17,True,Approved,Solex,Standard,medium,medium,1577.53,US$ 826.51,40618.0
9089,51,2886,5/24/17,False,Approved,OHM Cycles,Standard,high,medium,2005.66,"US$ 1,203.40",41009.0
11501,38,2058,5/24/17,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,US$ 388.92,41167.0
11125,32,1840,5/24/17,True,Approved,Giant Bicycles,Standard,high,medium,1179.0,US$ 707.40,36145.0
3793,46,2799,5/24/17,True,Approved,Solex,Standard,low,medium,1289.85,US$ 74.51,37668.0
2119,98,44,5/24/17,False,Approved,Trek Bicycles,Standard,high,medium,358.39,US$ 215.03,38002.0
17150,0,2584,5/25/17,False,Approved,Norco Bicycles,Standard,low,medium,363.01,US$ 290.41,38482.0
15994,23,3254,5/25/17,True,Approved,Norco Bicycles,Mountain,low,small,688.63,US$ 612.88,34244.0
1301,25,2008,5/25/17,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,US$ 829.65,42404.0
7601,32,51,5/25/17,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,US$ 211.37,37337.0
19230,64,3344,5/25/17,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,US$ 596.55,34996.0
17784,33,981,5/25/17,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,"US$ 1,167.18",33888.0
17900,67,3346,5/25/17,True,Approved,Solex,Standard,medium,large,1071.23,US$ 380.74,35160.0
10254,0,2659,5/25/17,True,Approved,Trek Bicycles,Standard,high,medium,495.72,US$ 297.43,37499.0
10702,26,2991,5/25/17,False,Approved,WeareA2B,Standard,medium,medium,1992.93,US$ 762.63,34115.0
10528,61,1953,5/25/17,True,Approved,Norco Bicycles,Standard,medium,small,586.45,US$ 521.94,33429.0
2113,90,135,5/25/17,False,Approved,Norco Bicycles,Standard,low,medium,363.01,US$ 290.41,38482.0
6579,18,2174,5/25/17,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,US$ 689.18,42226.0
10601,87,981,5/25/17,True,Approved,Giant Bicycles,Standard,high,medium,1179.0,US$ 707.40,35667.0
7118,98,865,5/25/17,True,Approved,Trek Bicycles,Standard,high,medium,358.39,US$ 215.03,38002.0
13243,26,317,5/25/17,False,Approved,WeareA2B,Standard,medium,medium,1992.93,US$ 762.63,33888.0
10288,62,1741,5/25/17,True,Approved,Solex,Standard,high,medium,1024.66,US$ 614.80,40487.0
14220,74,2675,5/25/17,True,Approved,WeareA2B,Standard,medium,medium,1228.07,US$ 400.91,34527.0
13108,18,767,5/25/17,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,US$ 689.18,42226.0
17302,0,1003,5/25/17,True,Approved,Solex,Standard,medium,medium,478.16,US$ 298.72,34143.0
10704,77,181,5/25/17,False,Approved,Norco Bicycles,Road,medium,large,1240.31,US$ 795.10,40553.0
5051,5,2948,5/25/17,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,US$ 459.71,41701.0
786,67,2981,5/25/17,False,Approved,Solex,Standard,medium,large,1071.23,US$ 380.74,40670.0
9399,44,2755,5/25/17,True,Approved,WeareA2B,Standard,medium,medium,1769.64,US$ 108.76,41848.0
4885,5,765,5/25/17,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,US$ 459.71,40784.0
17456,48,1734,5/25/17,False,Approved,WeareA2B,Standard,medium,medium,1762.96,US$ 950.52,39915.0
9386,77,3223,5/25/17,True,Approved,Norco Bicycles,Road,medium,large,1240.31,US$ 795.10,41533.0
8410,89,3394,5/25/17,False,Approved,WeareA2B,Touring,medium,large,1362.99,US$ 57.74,34079.0
2153,43,2052,5/25/17,True,Approved,Solex,Standard,medium,medium,1151.96,US$ 649.49,36498.0
5485,84,682,5/25/17,False,Approved,Trek Bicycles,Road,medium,medium,290.62,US$ 215.14,34079.0
961,21,3182,5/25/17,False,Approved,Solex,Standard,medium,large,1071.23,US$ 380.74,35160.0
10777,30,1075,5/25/17,True,Approved,OHM Cycles,Standard,medium,medium,1227.34,US$ 770.89,34556.0
12938,54,2476,5/25/17,False,Approved,WeareA2B,Standard,medium,medium,1807.45,US$ 778.69,42145.0
12872,91,2062,5/25/17,False,Approved,Solex,Standard,medium,medium,100.35,US$ 75.26,36367.0
5812,63,3367,5/25/17,True,Approved,Solex,Standard,medium,medium,1483.2,US$ 99.59,33879.0
8396,0,2003,5/25/17,False,Approved,Solex,Standard,medium,medium,100.35,US$ 75.26,37626.0
10019,77,1241,5/25/17,False,Approved,Norco Bicycles,Road,medium,large,1240.31,US$ 795.10,35455.0
4666,36,2809,5/25/17,False,Approved,Solex,Standard,low,medium,945.04,US$ 507.58,35052.0
419,97,31,5/25/17,True,Approved,OHM Cycles,Road,medium,medium,742.54,US$ 667.40,41701.0
16302,79,2050,5/25/17,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,US$ 818.01,35667.0
991,1,2001,5/25/17,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,US$ 954.82,36833.0
4710,66,1952,5/25/17,True,Approved,Giant Bicycles,Road,low,small,590.26,US$ 525.33,37499.0
14739,19,2753,5/25/17,True,Approved,OHM Cycles,Road,high,large,12.01,US$ 7.21,39880.0
13955,27,3218,5/25/17,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,US$ 388.72,37220.0
11511,4,3373,5/25/17,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,US$ 677.48,38573.0
9182,4,597,5/25/17,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,US$ 677.48,38573.0
16520,78,1093,5/25/17,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,US$ 709.48,38193.0
1937,27,664,5/25/17,0,Approved,Trek Bicycles,Standard,low,medium,1057.51,US$ 154.40,34527.0
17537,1,2640,5/25/17,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,US$ 954.82,42688.0
15531,7,3426,5/25/17,False,Approved,Trek Bicycles,Road,low,medium,980.37,US$ 234.43,38258.0
5627,60,309,5/25/17,False,Approved,Giant Bicycles,Standard,high,small,1977.36,"US$ 1,759.85",42145.0
1200,84,3241,5/25/17,0,Approved,Trek Bicycles,Road,medium,medium,290.62,US$ 215.14,38206.0
5817,36,704,5/25/17,True,Approved,Solex,Standard,low,medium,945.04,US$ 507.58,35052.0
18317,28,116,5/25/17,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,"US$ 1,082.36",33888.0
19361,89,3461,5/26/17,False,Approved,WeareA2B,Touring,medium,large,1362.99,US$ 57.74,41434.0
273,6,360,5/26/17,True,Approved,OHM Cycles,Standard,high,medium,227.88,US$ 136.73,41701.0
19562,91,1698,5/26/17,True,Approved,Solex,Standard,medium,medium,100.35,US$ 75.26,36833.0
8394,3,2938,5/26/17,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,US$ 388.92,42145.0
1506,3,2985,5/26/17,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,US$ 388.92,38258.0
3221,40,1095,5/26/17,False,Approved,OHM Cycles,Standard,high,medium,1458.17,US$ 874.90,33455.0
7209,0,3441,5/26/17,False,Approved,Trek Bicycles,Road,medium,medium,290.62,US$ 215.14,34079.0
5968,8,2667,5/26/17,False,Approved,Solex,Road,medium,small,1703.52,"US$ 1,516.13",38216.0
5978,58,75,5/26/17,False,Approved,OHM Cycles,Standard,medium,medium,912.52,US$ 141.40,42295.0
15905,42,1585,5/26/17,True,Approved,OHM Cycles,Road,medium,small,1810.0,"US$ 1,610.90",37668.0
9042,14,2943,5/26/17,False,Approved,Solex,Standard,high,large,1842.92,"US$ 1,105.75",34996.0
4934,19,521,5/26/17,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,US$ 459.71,40784.0
6665,27,329,5/26/17,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,US$ 154.40,36498.0
19854,93,80,5/26/17,True,Approved,WeareA2B,Standard,medium,medium,1065.03,US$ 230.09,36833.0
12882,85,2015,5/26/17,True,Approved,WeareA2B,Standard,medium,medium,752.64,US$ 205.36,42218.0
9071,14,2431,5/26/17,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,"US$ 1,234.29",35378.0
16394,27,1661,5/26/17,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,US$ 388.72,36334.0
6253,15,2923,5/26/17,True,Approved,Norco Bicycles,Standard,low,medium,958.74,US$ 748.90,34586.0
1978,10,1469,5/26/17,True,Approved,WeareA2B,Touring,medium,medium,1466.68,US$ 363.25,38216.0
4489,82,2792,5/26/17,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,US$ 689.18,38339.0
16931,2,2359,5/26/17,False,Approved,Giant Bicycles,Road,low,small,590.26,US$ 525.33,38647.0
11637,56,637,5/26/17,True,Approved,Norco Bicycles,Mountain,low,small,688.63,US$ 612.88,34244.0
19030,6,2548,5/26/17,False,Approved,OHM Cycles,Standard,high,medium,227.88,US$ 136.73,37659.0
13132,17,2839,5/26/17,False,Approved,Solex,Standard,high,medium,1024.66,US$ 614.80,35378.0
2588,10,2136,5/26/17,False,Approved,Solex,Standard,medium,medium,1945.43,US$ 333.18,36668.0
16843,25,1069,5/26/17,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,US$ 829.65,42404.0
7900,75,587,5/26/17,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,US$ 863.95,42226.0
1578,92,1026,5/26/17,True,Approved,WeareA2B,Standard,medium,small,1415.01,"US$ 1,259.36",37626.0
2118,68,2826,5/26/17,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,US$ 44.71,40410.0
19943,19,2645,5/26/17,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,US$ 459.71,37659.0
14833,56,1916,5/26/17,True,Approved,Norco Bicycles,Mountain,low,small,688.63,US$ 612.88,34115.0
10322,89,2446,5/26/17,False,Approved,WeareA2B,Touring,medium,large,1362.99,US$ 57.74,34079.0
3734,27,1117,5/26/17,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,US$ 388.72,36334.0
15570,83,1917,5/26/17,False,Approved,Solex,Touring,medium,large,2083.94,US$ 675.03,38206.0
8370,63,3401,5/26/17,True,Approved,Solex,Standard,medium,medium,1483.2,US$ 99.59,33879.0
14012,32,2445,5/26/17,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,US$ 211.37,37337.0
7337,96,1191,5/26/17,True,Approved,WeareA2B,Road,low,small,1172.78,"US$ 1,043.77",38002.0
11176,81,929,5/26/17,True,Approved,Norco Bicycles,Standard,medium,small,586.45,US$ 521.94,35667.0
19772,82,1999,5/26/17,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,US$ 689.18,35667.0
6039,0,3375,5/26/17,True,Approved,Norco Bicycles,Road,medium,medium,543.39,US$ 407.54,35052.0
18757,35,2171,5/26/17,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,US$ 954.82,42688.0
6908,56,1072,5/26/17,True,Approved,Norco Bicycles,Mountain,low,small,688.63,US$ 612.88,36334.0
2418,75,1175,5/26/17,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,US$ 863.95,40410.0
13057,96,5,5/26/17,True,Approved,WeareA2B,Road,low,small,1172.78,"US$ 1,043.77",33364.0
2895,35,1771,5/26/17,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,US$ 154.40,36498.0
2164,78,2213,5/26/17,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,US$ 709.48,41533.0
4010,61,1253,5/26/17,True,Approved,OHM Cycles,Standard,low,medium,71.16,US$ 56.93,42172.0
4834,32,168,5/26/17,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,US$ 211.37,39427.0
3835,14,577,5/26/17,False,Approved,Trek Bicycles,Standard,medium,small,1386.84,"US$ 1,234.29",37838.0
5461,43,790,5/26/17,True,Approved,Solex,Standard,medium,medium,1151.96,US$ 649.49,36498.0
1415,57,2088,5/26/17,True,Approved,WeareA2B,Touring,medium,large,1890.39,US$ 260.14,34143.0
11361,59,2522,5/26/17,False,Approved,WeareA2B,Standard,medium,small,1415.01,"US$ 1,259.36",37626.0
11942,77,2732,5/26/17,False,Approved,Norco Bicycles,Road,medium,large,1240.31,US$ 795.10,40553.0
6217,52,2635,5/26/17,False,Approved,OHM Cycles,Road,medium,medium,1280.28,US$ 829.51,37220.0
9335,84,3479,5/26/17,True,Approved,Trek Bicycles,Road,medium,medium,290.62,US$ 215.14,38339.0
15266,28,2421,5/27/17,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,"US$ 1,082.36",37337.0
13581,69,2589,5/27/17,False,Approved,Norco Bicycles,Road,medium,large,1240.31,US$ 795.10,40553.0
4335,1,1517,5/27/17,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,US$ 954.82,42688.0
3102,5,3114,5/27/17,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,US$ 459.71,38216.0
3279,72,1752,5/27/17,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,US$ 270.30,42710.0
13539,90,1352,5/27/17,False,Approved,Solex,Standard,low,medium,945.04,US$ 507.58,35052.0
17146,4,2066,5/27/17,False,Approved,Solex,Standard,medium,medium,1483.2,US$ 99.59,33879.0
15812,38,3431,5/27/17,False,Approved,Solex,Standard,medium,medium,1577.53,US$ 826.51,40618.0
13918,39,2759,5/27/17,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,US$ 582.48,35560.0
14041,42,1503,5/27/17,False,Approved,OHM Cycles,Road,medium,small,1810.0,"US$ 1,610.90",37873.0
4274,1,890,5/27/17,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,US$ 954.82,42688.0
16621,3,3146,5/27/17,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,US$ 388.92,41009.0
17065,38,479,5/27/17,False,Approved,Solex,Standard,medium,medium,1577.53,US$ 826.51,38750.0
14729,66,1812,5/27/17,True,Approved,Giant Bicycles,Road,low,small,590.26,US$ 525.33,40487.0
13978,27,1048,5/27/17,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,US$ 388.72,36334.0
14721,3,604,5/27/17,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,US$ 388.92,41167.0
14079,88,1169,5/27/17,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,US$ 381.10,37874.0
3208,90,60,5/27/17,False,Approved,Norco Bicycles,Standard,low,medium,363.01,US$ 290.41,38482.0
17031,9,642,5/27/17,True,Approved,OHM Cycles,Road,medium,medium,742.54,US$ 667.40,33549.0
12017,55,3103,5/27/17,False,Approved,Trek Bicycles,Road,medium,large,1894.19,US$ 598.76,37823.0
12404,92,350,5/27/17,True,Approved,WeareA2B,Standard,medium,small,1415.01,"US$ 1,259.36",37539.0
10305,62,2203,5/27/17,False,Approved,Solex,Standard,high,medium,1024.66,US$ 614.80,35378.0
7340,97,1892,5/27/17,False,Approved,OHM Cycles,Road,medium,medium,742.54,US$ 667.40,42560.0
6516,29,1365,5/27/17,True,Approved,Norco Bicycles,Road,medium,medium,543.39,US$ 407.54,42696.0
5110,86,1199,5/27/17,True,Approved,OHM Cycles,Standard,medium,medium,235.63,US$ 125.07,36367.0
4989,12,2753,5/27/17,False,Approved,WeareA2B,Standard,medium,medium,1231.15,US$ 161.60,39880.0
6403,87,2929,5/27/17,False,Approved,Giant Bicycles,Standard,high,medium,1179.0,US$ 707.40,35667.0
8740,73,2555,5/27/17,True,Approved,Solex,Standard,medium,medium,1945.43,US$ 333.18,37499.0
4817,16,2156,5/27/17,True,Approved,Norco Bicycles,Standard,high,small,1661.92,"US$ 1,479.11",34165.0
5811,10,1426,5/27/17,True,Approved,WeareA2B,Touring,medium,medium,1466.68,US$ 363.25,41701.0
11300,11,1384,5/27/17,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,US$ 764.96,39298.0
10992,20,2595,5/27/17,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,"US$ 1,580.47",34165.0
18984,39,3412,5/27/17,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,US$ 582.48,38991.0
18246,57,1076,5/27/17,True,Approved,WeareA2B,Touring,medium,large,1890.39,US$ 260.14,33259.0
19916,24,542,5/27/17,True,Approved,Solex,Road,medium,large,1777.8,US$ 820.78,40670.0
10179,1,2894,5/27/17,True,Cancelled,Giant Bicycles,Standard,medium,medium,1403.5,US$ 954.82,41245.0
18972,28,2087,5/27/17,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,"US$ 1,082.36",42696.0
18795,96,2640,5/27/17,True,Approved,WeareA2B,Road,low,small,1172.78,"US$ 1,043.77",37539.0
6098,74,2155,5/27/17,True,Approved,WeareA2B,Standard,medium,medium,1228.07,US$ 400.91,36668.0
19010,0,1700,5/27/17,True,Approved,Norco Bicycles,Standard,low,medium,363.01,US$ 290.41,37539.0
1212,90,343,5/27/17,False,Approved,Norco Bicycles,Standard,low,medium,363.01,US$ 290.41,38482.0
204,58,1842,5/27/17,True,Approved,OHM Cycles,Standard,medium,medium,912.52,US$ 141.40,42295.0
9602,67,3243,5/27/17,False,Approved,Norco Bicycles,Road,medium,medium,544.05,US$ 376.84,37659.0
17789,13,1049,5/28/17,False,Approved,Solex,Standard,medium,medium,1163.89,US$ 589.27,42560.0
7958,0,1678,5/28/17,False,Approved,Solex,Standard,medium,medium,71.49,US$ 53.62,33549.0
4908,0,1538,5/28/17,True,Approved,WeareA2B,Standard,medium,small,175.89,US$ 131.92,33259.0
19073,70,2340,5/28/17,False,Approved,Trek Bicycles,Standard,high,medium,495.72,US$ 297.43,40553.0
3710,35,3256,5/28/17,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,US$ 154.40,34527.0
19909,72,3143,5/28/17,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,US$ 270.30,42710.0
2896,23,3221,5/28/17,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,US$ 381.10,38482.0
8617,95,1620,5/28/17,True,Approved,OHM Cycles,Touring,low,medium,1073.07,US$ 933.84,36145.0
7005,30,3432,5/28/17,True,Approved,Solex,Standard,high,medium,748.17,US$ 448.90,33552.0
8041,56,1010,5/28/17,False,Approved,OHM Cycles,Standard,medium,medium,183.86,US$ 137.90,35707.0
18136,72,125,5/28/17,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,US$ 270.30,42710.0
606,48,2754,5/28/17,True,Approved,WeareA2B,Standard,medium,medium,1762.96,US$ 950.52,41848.0
